id,year,month,day,session,speaker,title,hyperlink
3486,2018,April,Sunday,M,Reyna I. Aburto,With One Accord,https://www.churchofjesuschrist.org/study/general-conference/2018/04/with-one-accord
3487,2018,April,Sunday,M,Larry Y. Wilson,Take the Holy Spirit as Your Guide,https://www.churchofjesuschrist.org/study/general-conference/2018/04/take-the-holy-spirit-as-your-guide
3488,2018,April,General,P,Russell M. Nelson,Introductory Remarks,https://www.churchofjesuschrist.org/study/general-conference/2018/04/introductory-remarks
3489,2018,April,General,P,Dallin H. Oaks,The Powers of the Priesthood,https://www.churchofjesuschrist.org/study/general-conference/2018/04/the-powers-of-the-priesthood
3490,2018,April,General,P,Henry B. Eyring,Inspired Ministering,https://www.churchofjesuschrist.org/study/general-conference/2018/04/inspired-ministering
3491,2018,April,General,P,Ronald A. Rasband,Behold! A Royal Army,https://www.churchofjesuschrist.org/study/general-conference/2018/04/behold-a-royal-army
3492,2018,April,General,P,D. Todd Christofferson,The Elders Quorum,https://www.churchofjesuschrist.org/study/general-conference/2018/04/the-elders-quorum
3493,2018,April,General,P,Russell M. Nelson,Introductory Remarks,https://www.churchofjesuschrist.org/study/general-conference/2018/04/introductory-remarks
3494,2018,April,General,P,Douglas D. Holmes,What Every Aaronic Priesthood Holder Needs to Understand,https://www.churchofjesuschrist.org/study/general-conference/2018/04/what-every-aaronic-priesthood-holder-needs-to-understand
3495,2018,April,Saturday,A,Dale G. Renlund,Family History and Temple Work: Sealing and Healing,https://www.churchofjesuschrist.org/study/general-conference/2018/04/family-history-and-temple-work-sealing-and-healing
3496,2018,April,Saturday,A,Devin G. Durrant,Teaching in the Home—a Joyful and Sacred Responsibility,https://www.churchofjesuschrist.org/study/general-conference/2018/04/teaching-in-the-home-a-joyful-and-sacred-responsibility
3497,2018,April,Saturday,A,Taniela B. Wakolo,Saving Ordinances Will Bring Us Marvelous Light,https://www.churchofjesuschrist.org/study/general-conference/2018/04/saving-ordinances-will-bring-us-marvelous-light
3498,2018,April,Saturday,A,Bonnie L. Oscarson,Young Women in the Work,https://www.churchofjesuschrist.org/study/general-conference/2018/04/young-women-in-the-work
3499,2018,April,Saturday,A,Taylor G. Godoy,One More Day,https://www.churchofjesuschrist.org/study/general-conference/2018/04/one-more-day
3500,2018,April,Saturday,A,David A. Bednar,Meek and Lowly of Heart,https://www.churchofjesuschrist.org/study/general-conference/2018/04/meek-and-lowly-of-heart
3501,2018,April,Saturday,M,Neil L. Andersen,The Prophet of God,https://www.churchofjesuschrist.org/study/general-conference/2018/04/the-prophet-of-god
3502,2018,April,Saturday,M,Lynn G. Robbins,Until Seventy Times Seven,https://www.churchofjesuschrist.org/study/general-conference/2018/04/until-seventy-times-seven
3503,2018,April,Saturday,M,Gary E. Stevenson,The Heart of a Prophet,https://www.churchofjesuschrist.org/study/general-conference/2018/04/the-heart-of-a-prophet
3504,2018,April,Saturday,M,Larry J. Echo Hawk,"Even as Christ Forgives You, So Also Do Ye",https://www.churchofjesuschrist.org/study/general-conference/2018/04/even-as-christ-forgives-you-so-also-do-ye
3505,2018,April,Saturday,M,Brian K. Taylor,Am I a Child of God?,https://www.churchofjesuschrist.org/study/general-conference/2018/04/am-i-a-child-of-god
3506,2018,April,Saturday,M,M. Russell Ballard,Precious Gifts from God,https://www.churchofjesuschrist.org/study/general-conference/2018/04/precious-gifts-from-god
3507,2018,October,Sunday,A,Russell M. Nelson,Becoming Exemplary Latter-day Saints,https://www.churchofjesuschrist.org/study/general-conference/2018/10/becoming-exemplary-latter-day-saints
3508,2018,October,Sunday,A,Gary E. Stevenson,Shepherding Souls,https://www.churchofjesuschrist.org/study/general-conference/2018/10/shepherding-souls
3509,2018,October,Sunday,A,Jack N. Gerard,Now Is the Time,https://www.churchofjesuschrist.org/study/general-conference/2018/10/now-is-the-time
3510,2018,October,Sunday,A,Dale G. Renlund,Choose You This Day,https://www.churchofjesuschrist.org/study/general-conference/2018/10/choose-you-this-day
3511,2018,October,Sunday,A,Matthew L. Carpenter,Wilt Thou Be Made Whole?,https://www.churchofjesuschrist.org/study/general-conference/2018/10/wilt-thou-be-made-whole
3512,2018,October,Sunday,A,Robert C. Gay,Taking upon Ourselves the Name of Jesus Christ,https://www.churchofjesuschrist.org/study/general-conference/2018/10/taking-upon-ourselves-the-name-of-jesus-christ
3513,2018,October,Sunday,A,Brian K. Ashton,The Father,https://www.churchofjesuschrist.org/study/general-conference/2018/10/the-father
3514,2018,October,Sunday,A,Henry B. Eyring,"Try, Try, Try",https://www.churchofjesuschrist.org/study/general-conference/2018/10/try-try-try
3515,2018,October,Sunday,M,Russell M. Nelson,The Correct Name of the Church,https://www.churchofjesuschrist.org/study/general-conference/2018/10/the-correct-name-of-the-church
3516,2018,October,Sunday,M,Neil L. Andersen,Wounded,https://www.churchofjesuschrist.org/study/general-conference/2018/10/wounded
3517,2018,October,Sunday,M,Shayne M. Bowen,The Role of the Book of Mormon in Conversion,https://www.churchofjesuschrist.org/study/general-conference/2018/10/the-role-of-the-book-of-mormon-in-conversion
3518,2018,October,Sunday,M,Jeffrey R. Holland,The Ministry of Reconciliation,https://www.churchofjesuschrist.org/study/general-conference/2018/10/the-ministry-of-reconciliation
3519,2018,October,Sunday,M,Bonnie H. Cordon,Becoming a Shepherd,https://www.churchofjesuschrist.org/study/general-conference/2018/10/becoming-a-shepherd
3520,2018,October,Sunday,M,M. Russell Ballard,The Vision of the Redemption of the Dead,https://www.churchofjesuschrist.org/study/general-conference/2018/10/the-vision-of-the-redemption-of-the-dead
3521,2018,October,General,W,Russell M. Nelson,Sisters’ Participation in the Gathering of Israel,https://www.churchofjesuschrist.org/study/general-conference/2018/10/sisters-participation-in-the-gathering-of-israel
3522,2018,October,General,W,Dallin H. Oaks,Parents and Children,https://www.churchofjesuschrist.org/study/general-conference/2018/10/parents-and-children
3523,2018,October,General,W,Henry B. Eyring,Women and Gospel Learning in the Home,https://www.churchofjesuschrist.org/study/general-conference/2018/10/women-and-gospel-learning-in-the-home
3524,2018,October,General,W,Cristina B. Franco,The Joy of Unselfish Service,https://www.churchofjesuschrist.org/study/general-conference/2018/10/the-joy-of-unselfish-service
3525,2018,October,General,W,Michelle D. Craig,Divine Discontent,https://www.churchofjesuschrist.org/study/general-conference/2018/10/divine-discontent
3526,2018,October,General,W,Joy D. Jones,For Him,https://www.churchofjesuschrist.org/study/general-conference/2018/10/for-him
3527,2018,October,Saturday,A,Dieter F. Uchtdorf,"Believe, Love, Do",https://www.churchofjesuschrist.org/study/general-conference/2018/10/believe-love-do
3528,2018,October,Saturday,A,Paul B. Pieper,All Must Take upon Them the Name Given of the Father,https://www.churchofjesuschrist.org/study/general-conference/2018/10/all-must-take-upon-them-the-name-given-of-the-father
3529,2018,October,Saturday,A,Gerrit W. Gong,Our Campfire of Faith,https://www.churchofjesuschrist.org/study/general-conference/2018/10/our-campfire-of-faith
3530,2018,October,Saturday,A,Ulisses Soares,One in Christ,https://www.churchofjesuschrist.org/study/general-conference/2018/10/one-in-christ
3531,2018,October,Saturday,A,Dean M. Davies,"Come, Listen to a Prophet’s Voice",https://www.churchofjesuschrist.org/study/general-conference/2018/10/come-listen-to-a-prophets-voice
3532,2018,October,Saturday,A,D. Todd Christofferson,Firm and Steadfast in the Faith of Christ,https://www.churchofjesuschrist.org/study/general-conference/2018/10/firm-and-steadfast-in-the-faith-of-christ
3533,2018,October,Saturday,M,Dallin H. Oaks,Truth and the Plan,https://www.churchofjesuschrist.org/study/general-conference/2018/10/truth-and-the-plan
3534,2018,October,Saturday,M,David A. Bednar,Gather Together in One All Things in Christ,https://www.churchofjesuschrist.org/study/general-conference/2018/10/gather-together-in-one-all-things-in-christ
3535,2018,October,Saturday,M,Ronald A. Rasband,Be Not Troubled,https://www.churchofjesuschrist.org/study/general-conference/2018/10/be-not-troubled
3536,2018,October,Saturday,M,Steven R. Bangerter,Laying the Foundation of a Great Work,https://www.churchofjesuschrist.org/study/general-conference/2018/10/laying-the-foundation-of-a-great-work
3537,2018,October,Saturday,M,M. Joseph Brough,Lift Up Your Head and Rejoice,https://www.churchofjesuschrist.org/study/general-conference/2018/10/lift-up-your-head-and-rejoice
3538,2018,October,Saturday,M,Quentin L. Cook,Deep and Lasting Conversion to Heavenly Father and the Lord Jesus Christ,https://www.churchofjesuschrist.org/study/general-conference/2018/10/deep-and-lasting-conversion-to-heavenly-father-and-the-lord-jesus-christ
3539,2018,October,Saturday,M,Russell M. Nelson,Opening Remarks,https://www.churchofjesuschrist.org/study/general-conference/2018/10/opening-remarks
3540,2019,April,Sunday,A,Russell M. Nelson,Closing Remarks,https://www.churchofjesuschrist.org/study/general-conference/2019/04/57nelson
3541,2019,April,Sunday,A,Ronald A. Rasband,Build a Fortress of Spirituality and Protection,https://www.churchofjesuschrist.org/study/general-conference/2019/04/56rasband
3542,2019,April,Sunday,A,Kyle S. McKay,The Immediate Goodness of God,https://www.churchofjesuschrist.org/study/general-conference/2019/04/55mckay
3543,2019,April,Sunday,A,David A. Bednar,Prepared to Obtain Every Needful Thing,https://www.churchofjesuschrist.org/study/general-conference/2019/04/54bednar
3544,2019,April,Sunday,A,Gerrit W. Gong,"Good Shepherd, Lamb of God",https://www.churchofjesuschrist.org/study/general-conference/2019/04/53gong
3545,2019,April,Sunday,A,Juan Pablo Villar,Exercising Our Spiritual Muscles,https://www.churchofjesuschrist.org/study/general-conference/2019/04/52villar
3546,2019,April,Sunday,A,Dallin H. Oaks,Cleansed by Repentance,https://www.churchofjesuschrist.org/study/general-conference/2019/04/51oaks
3547,2019,April,Sunday,M,Russell M. Nelson,"“Come, Follow Me”",https://www.churchofjesuschrist.org/study/general-conference/2019/04/46nelson
3548,2019,April,Sunday,M,Tad R. Callister,The Atonement of Jesus Christ,https://www.churchofjesuschrist.org/study/general-conference/2019/04/45callister
3549,2019,April,Sunday,M,D. Todd Christofferson,Preparing for the Lord’s Return,https://www.churchofjesuschrist.org/study/general-conference/2019/04/44christofferson
3550,2019,April,Sunday,M,Quentin L. Cook,Great Love for Our Father’s Children,https://www.churchofjesuschrist.org/study/general-conference/2019/04/43cook
3551,2019,April,Sunday,M,Sharon Eubank,Christ: The Light That Shines in Darkness,https://www.churchofjesuschrist.org/study/general-conference/2019/04/42eubank
3552,2019,April,Sunday,M,Dale G. Renlund,Abound with Blessings,https://www.churchofjesuschrist.org/study/general-conference/2019/04/41renlund
3553,2019,April,General,P,Russell M. Nelson,We Can Do Better and Be Better,https://www.churchofjesuschrist.org/study/general-conference/2019/04/36nelson
3554,2019,April,General,P,Dallin H. Oaks,Where Will This Lead?,https://www.churchofjesuschrist.org/study/general-conference/2019/04/35oaks
3555,2019,April,General,P,Henry B. Eyring,The Power of Sustaining Faith,https://www.churchofjesuschrist.org/study/general-conference/2019/04/34eyring
3556,2019,April,General,P,Kim B. Clark,Look unto Jesus Christ,https://www.churchofjesuschrist.org/study/general-conference/2019/04/33clark
3557,2019,April,General,P,Carl B. Cook,The Quorum: A Place of Belonging,https://www.churchofjesuschrist.org/study/general-conference/2019/04/32cook
3558,2019,April,General,P,Gary E. Stevenson,Your Priesthood Playbook,https://www.churchofjesuschrist.org/study/general-conference/2019/04/31stevenson
3559,2019,April,Saturday,A,Jeffrey R. Holland,Behold the Lamb of God,https://www.churchofjesuschrist.org/study/general-conference/2019/04/28holland
3560,2019,April,Saturday,A,David P. Homer,Hearing His Voice,https://www.churchofjesuschrist.org/study/general-conference/2019/04/27homer
3561,2019,April,Saturday,A,Takashi Wada,Feasting upon the Words of Christ,https://www.churchofjesuschrist.org/study/general-conference/2019/04/26wada
3562,2019,April,Saturday,A,Neil L. Andersen,The Eye of Faith,https://www.churchofjesuschrist.org/study/general-conference/2019/04/25andersen
3563,2019,April,Saturday,A,Mathias Held,Seeking Knowledge by the Spirit,https://www.churchofjesuschrist.org/study/general-conference/2019/04/24held
3564,2019,April,Saturday,A,M. Russell Ballard,"The True, Pure, and Simple Gospel of Jesus Christ",https://www.churchofjesuschrist.org/study/general-conference/2019/04/23ballard
3565,2019,April,Saturday,M,Henry B. Eyring,A Home Where the Spirit of the Lord Dwells,https://www.churchofjesuschrist.org/study/general-conference/2019/04/16eyring
3566,2019,April,Saturday,M,W. Christopher Waddell,Just as He Did,https://www.churchofjesuschrist.org/study/general-conference/2019/04/15waddell
3567,2019,April,Saturday,M,Dieter F. Uchtdorf,Missionary Work: Sharing What Is in Your Heart,https://www.churchofjesuschrist.org/study/general-conference/2019/04/14uchtdorf
3568,2019,April,Saturday,M,Brook P. Hales,Answers to Prayer,https://www.churchofjesuschrist.org/study/general-conference/2019/04/13hales
3569,2019,April,Saturday,M,Rebecca L. Craven,Careful versus Casual,https://www.churchofjesuschrist.org/study/general-conference/2019/04/12craven
3570,2019,April,Saturday,M,Ulisses Soares,How Can I Understand?,https://www.churchofjesuschrist.org/study/general-conference/2019/04/11soares
3571,2019,October,Sunday,A,Russell M. Nelson,Closing Remarks,https://www.churchofjesuschrist.org/study/general-conference/2019/10/57nelson
3572,2019,October,Sunday,A,Neil L. Andersen,Fruit,https://www.churchofjesuschrist.org/study/general-conference/2019/10/56andersen
3573,2019,October,Sunday,A,Ulisses Soares,Take Up Our Cross,https://www.churchofjesuschrist.org/study/general-conference/2019/10/55soares
3574,2019,October,Sunday,A,Peter M. Johnson,Power to Overcome the Adversary,https://www.churchofjesuschrist.org/study/general-conference/2019/10/54johnson
3575,2019,October,Sunday,A,M. Russell Ballard,Giving Our Spirits Control over Our Bodies,https://www.churchofjesuschrist.org/study/general-conference/2019/10/53ballard
3576,2019,October,Sunday,A,Hans T. Boom,"Knowing, Loving, and Growing",https://www.churchofjesuschrist.org/study/general-conference/2019/10/52boom
3577,2019,October,Sunday,A,Henry B. Eyring,Holiness and the Plan of Happiness,https://www.churchofjesuschrist.org/study/general-conference/2019/10/51eyring
3578,2019,October,Sunday,M,Russell M. Nelson,The Second Great Commandment,https://www.churchofjesuschrist.org/study/general-conference/2019/10/46nelson
3579,2019,October,Sunday,M,Gary E. Stevenson,Deceive Me Not,https://www.churchofjesuschrist.org/study/general-conference/2019/10/45stevenson
3580,2019,October,Sunday,M,Walter F. González,The Savior’s Touch,https://www.churchofjesuschrist.org/study/general-conference/2019/10/44gonzalez
3581,2019,October,Sunday,M,Dieter F. Uchtdorf,Your Great Adventure,https://www.churchofjesuschrist.org/study/general-conference/2019/10/43uchtdorf
3582,2019,October,Sunday,M,Cristina B. Franco,Finding Joy in Sharing the Gospel,https://www.churchofjesuschrist.org/study/general-conference/2019/10/42franco
3583,2019,October,Sunday,M,Gerrit W. Gong,Covenant Belonging,https://www.churchofjesuschrist.org/study/general-conference/2019/10/41gong
3584,2019,October,General,W,Russell M. Nelson,Spiritual Treasures,https://www.churchofjesuschrist.org/study/general-conference/2019/10/36nelson
3585,2019,October,General,W,Dallin H. Oaks,Two Great Commandments,https://www.churchofjesuschrist.org/study/general-conference/2019/10/35oaks
3586,2019,October,General,W,Henry B. Eyring,Covenant Women in Partnership with God,https://www.churchofjesuschrist.org/study/general-conference/2019/10/34eyring
3587,2019,October,General,W,Bonnie H. Cordon,Beloved Daughters,https://www.churchofjesuschrist.org/study/general-conference/2019/10/33cordon
3588,2019,October,General,W,Lisa L. Harkness,Honoring His Name,https://www.churchofjesuschrist.org/study/general-conference/2019/10/32harkness
3589,2019,October,General,W,Reyna I. Aburto,"Thru Cloud and Sunshine, Lord, Abide with Me!",https://www.churchofjesuschrist.org/study/general-conference/2019/10/31aburto
3590,2019,October,Saturday,A,Ronald A. Rasband,Standing by Our Promises and Covenants,https://www.churchofjesuschrist.org/study/general-conference/2019/10/29rasband
3591,2019,October,Saturday,A,Jorge M. Alvarado,After the Trial of Our Faith,https://www.churchofjesuschrist.org/study/general-conference/2019/10/28alvarado
3592,2019,October,Saturday,A,L. Todd Budge,Consistent and Resilient Trust,https://www.churchofjesuschrist.org/study/general-conference/2019/10/27budge
3593,2019,October,Saturday,A,Mark L. Pace,"Come, Follow Me—the Lord’s Counterstrategy and Proactive Plan",https://www.churchofjesuschrist.org/study/general-conference/2019/10/26pace
3594,2019,October,Saturday,A,Quentin L. Cook,Adjustments to Strengthen Youth,https://www.churchofjesuschrist.org/study/general-conference/2019/10/25cook
3595,2019,October,Saturday,A,Russell M. Nelson,"Witnesses, Aaronic Priesthood Quorums, and Young Women Classes",https://www.churchofjesuschrist.org/study/general-conference/2019/10/24nelson
3596,2019,October,Saturday,A,Rubén V. Alliaud,Found through the Power of the Book of Mormon,https://www.churchofjesuschrist.org/study/general-conference/2019/10/23alliaud
3597,2019,October,Saturday,A,David A. Bednar,Watchful unto Prayer Continually,https://www.churchofjesuschrist.org/study/general-conference/2019/10/22bednar
3598,2019,October,Saturday,M,Dallin H. Oaks,Trust in the Lord,https://www.churchofjesuschrist.org/study/general-conference/2019/10/17oaks
3599,2019,October,Saturday,M,Dale G. Renlund,Unwavering Commitment to Jesus Christ,https://www.churchofjesuschrist.org/study/general-conference/2019/10/16renlund
3600,2019,October,Saturday,M,Michelle D. Craig,Spiritual Capacity,https://www.churchofjesuschrist.org/study/general-conference/2019/10/15craig
3601,2019,October,Saturday,M,D. Todd Christofferson,The Joy of the Saints,https://www.churchofjesuschrist.org/study/general-conference/2019/10/14christofferson
3602,2019,October,Saturday,M,Stephen W. Owen,"Be Faithful, Not Faithless",https://www.churchofjesuschrist.org/study/general-conference/2019/10/13owen
3603,2019,October,Saturday,M,Terence M. Vinson,True Disciples of the Savior,https://www.churchofjesuschrist.org/study/general-conference/2019/10/12vinson
3604,2019,October,Saturday,M,Jeffrey R. Holland,"The Message, the Meaning, and the Multitude",https://www.churchofjesuschrist.org/study/general-conference/2019/10/11holland
3605,2020,April,Sunday,A,Russell M. Nelson,Go Forward in Faith,https://www.churchofjesuschrist.org/study/general-conference/2020/04/57nelson
3606,2020,April,Sunday,A,D. Todd Christofferson,Sharing the Message of the Restoration and the Resurrection,https://www.churchofjesuschrist.org/study/general-conference/2020/04/56christofferson
3607,2020,April,Sunday,A,L. Whitney Clayton,The Finest Homes,https://www.churchofjesuschrist.org/study/general-conference/2020/04/55clayton
3608,2020,April,Sunday,A,Dieter F. Uchtdorf,Come and Belong,https://www.churchofjesuschrist.org/study/general-conference/2020/04/54uchtdorf
3609,2020,April,Sunday,A,Ricardo P. Giménez,Finding Refuge from the Storms of Life,https://www.churchofjesuschrist.org/study/general-conference/2020/04/53gimenez
3610,2020,April,Sunday,A,Quentin L. Cook,The Blessing of Continuing Revelation to Prophets and Personal Revelation to Guide Our Lives,https://www.churchofjesuschrist.org/study/general-conference/2020/04/52cook
3611,2020,April,Sunday,A,Dallin H. Oaks,The Great Plan,https://www.churchofjesuschrist.org/study/general-conference/2020/04/51oaks
3612,2020,April,Sunday,M,Russell M. Nelson,Hear Him,https://www.churchofjesuschrist.org/study/general-conference/2020/04/45nelson
3613,2020,April,Sunday,M,Russell M. Nelson,Hear Him,https://www.churchofjesuschrist.org/study/general-conference/2020/04/45nelson
3614,2020,April,Sunday,M,David A. Bednar,“Let This House Be Built unto My Name”,https://www.churchofjesuschrist.org/study/general-conference/2020/04/44bednar
3615,2020,April,Sunday,M,Jeffrey R. Holland,A Perfect Brightness of Hope,https://www.churchofjesuschrist.org/study/general-conference/2020/04/43holland
3616,2020,April,Sunday,M,Bonnie H. Cordon,That They May See,https://www.churchofjesuschrist.org/study/general-conference/2020/04/42cordon
3617,2020,April,Sunday,M,Ronald A. Rasband,Fulfillment of Prophecy,https://www.churchofjesuschrist.org/study/general-conference/2020/04/41rasband
3618,2020,April,Saturday,E,Russell M. Nelson,Opening the Heavens for Help,https://www.churchofjesuschrist.org/study/general-conference/2020/04/37nelson
3619,2020,April,Saturday,E,Dallin H. Oaks,The Melchizedek Priesthood and the Keys,https://www.churchofjesuschrist.org/study/general-conference/2020/04/36oaks
3620,2020,April,Saturday,E,Henry B. Eyring,He Goes before Us,https://www.churchofjesuschrist.org/study/general-conference/2020/04/35eyring
3621,2020,April,Saturday,E,Jean B. Bingham,United in Accomplishing God’s Work,https://www.churchofjesuschrist.org/study/general-conference/2020/04/34bingham
3622,2020,April,Saturday,E,Enzo Serge Petelo,How the Priesthood Blesses Youth,https://www.churchofjesuschrist.org/study/general-conference/2020/04/32alvarez
3623,2020,April,Saturday,E,Laudy Ruth Kaouk Alvarez,How the Priesthood Blesses Youth,https://www.churchofjesuschrist.org/study/general-conference/2020/04/32alvarez
3624,2020,April,Saturday,E,Gerrit W. Gong,Hosanna and Hallelujah—The Living Jesus Christ: The Heart of Restoration and Easter,https://www.churchofjesuschrist.org/study/general-conference/2020/04/31gong
3625,2020,April,Saturday,A,Gary E. Stevenson,A Good Foundation against the Time to Come,https://www.churchofjesuschrist.org/study/general-conference/2020/04/28stevenson
3626,2020,April,Saturday,A,Benjamin M. Z. Tai,The Power of the Book of Mormon in Conversion,https://www.churchofjesuschrist.org/study/general-conference/2020/04/27tai
3627,2020,April,Saturday,A,Dale G. Renlund,Consider the Goodness and Greatness of God,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund
3628,2020,April,Saturday,A,Gérald Caussé,A Living Witness of the Living Christ,https://www.churchofjesuschrist.org/study/general-conference/2020/04/25causse
3629,2020,April,Saturday,A,John A. McCune,Come unto Christ—Living as Latter-day Saints,https://www.churchofjesuschrist.org/study/general-conference/2020/04/24mccune
3630,2020,April,Saturday,A,Ulisses Soares,The Coming Forth of the Book of Mormon,https://www.churchofjesuschrist.org/study/general-conference/2020/04/23soares
3631,2020,April,Saturday,M,Henry B. Eyring,Prayers of Faith,https://www.churchofjesuschrist.org/study/general-conference/2020/04/17eyring
3632,2020,April,Saturday,M,Douglas D. Holmes,Deep in Our Heart,https://www.churchofjesuschrist.org/study/general-conference/2020/04/16holmes
3633,2020,April,Saturday,M,Neil L. Andersen,Spiritually Defining Memories,https://www.churchofjesuschrist.org/study/general-conference/2020/04/15andersen
3634,2020,April,Saturday,M,Joy D. Jones,An Especially Noble Calling,https://www.churchofjesuschrist.org/study/general-conference/2020/04/14jones
3635,2020,April,Saturday,M,James R. Rasband,Ensuring a Righteous Judgment,https://www.churchofjesuschrist.org/study/general-conference/2020/04/13rasband
3636,2020,April,Saturday,M,M. Russell Ballard,Shall We Not Go On in So Great a Cause?,https://www.churchofjesuschrist.org/study/general-conference/2020/04/12ballard
3637,2020,April,Saturday,M,Russell M. Nelson,Opening Message,https://www.churchofjesuschrist.org/study/general-conference/2020/04/11nelson
3638,2020,October,Sunday,A,Russell M. Nelson,A New Normal,https://www.churchofjesuschrist.org/study/general-conference/2020/10/58nelson
3639,2020,October,Sunday,A,Jeffrey R. Holland,Waiting on the Lord,https://www.churchofjesuschrist.org/study/general-conference/2020/10/57holland
3640,2020,October,Sunday,A,Kelly R. Johnson,Enduring Power,https://www.churchofjesuschrist.org/study/general-conference/2020/10/56johnson
3641,2020,October,Sunday,A,Dale G. Renlund,"Do Justly, Love Mercy, and Walk Humbly with God",https://www.churchofjesuschrist.org/study/general-conference/2020/10/55renlund
3642,2020,October,Sunday,A,Milton Camargo,"Ask, Seek, and Knock",https://www.churchofjesuschrist.org/study/general-conference/2020/10/54camargo
3643,2020,October,Sunday,A,Gary E. Stevenson,Highly Favored of the Lord,https://www.churchofjesuschrist.org/study/general-conference/2020/10/53stevenson
3644,2020,October,Sunday,A,Jeremy R. Jaggi,"Let Patience Have Her Perfect Work, and Count It All Joy!",https://www.churchofjesuschrist.org/study/general-conference/2020/10/52jaggi
3645,2020,October,Sunday,A,Henry B. Eyring,"Tested, Proved, and Polished",https://www.churchofjesuschrist.org/study/general-conference/2020/10/51eyring
3646,2020,October,Sunday,M,Russell M. Nelson,Let God Prevail,https://www.churchofjesuschrist.org/study/general-conference/2020/10/46nelson
3647,2020,October,Sunday,M,Neil L. Andersen,We Talk of Christ,https://www.churchofjesuschrist.org/study/general-conference/2020/10/45andersen
3648,2020,October,Sunday,M,Carlos A. Godoy,I Believe in Angels,https://www.churchofjesuschrist.org/study/general-conference/2020/10/44godoy
3649,2020,October,Sunday,M,Ulisses Soares,Seek Christ in Every Thought,https://www.churchofjesuschrist.org/study/general-conference/2020/10/43soares
3650,2020,October,Sunday,M,Lisa L. Harkness,"Peace, Be Still",https://www.churchofjesuschrist.org/study/general-conference/2020/10/42harkness
3651,2020,October,Sunday,M,M. Russell Ballard,"Watch Ye Therefore, and Pray Always",https://www.churchofjesuschrist.org/study/general-conference/2020/10/41ballard
3652,2020,October,General,W,Russell M. Nelson,Embrace the Future with Faith,https://www.churchofjesuschrist.org/study/general-conference/2020/10/37nelson
3653,2020,October,General,W,Dallin H. Oaks,Be of Good Cheer,https://www.churchofjesuschrist.org/study/general-conference/2020/10/36oaks
3654,2020,October,General,W,Henry B. Eyring,Sisters in Zion,https://www.churchofjesuschrist.org/study/general-conference/2020/10/35eyring
3655,2020,October,General,W,Cristina B. Franco,The Healing Power of Jesus Christ,https://www.churchofjesuschrist.org/study/general-conference/2020/10/34franco
3656,2020,October,General,W,Rebecca L. Craven,Keep the Change,https://www.churchofjesuschrist.org/study/general-conference/2020/10/32craven
3657,2020,October,General,W,Sharon Eubank,By Union of Feeling We Obtain Power with God,https://www.churchofjesuschrist.org/study/general-conference/2020/10/31eubank
3658,2020,October,Saturday,A,Dieter F. Uchtdorf,God Will Do Something Unimaginable,https://www.churchofjesuschrist.org/study/general-conference/2020/10/28uchtdorf
3659,2020,October,Saturday,A,William K. Jackson,The Culture of Christ,https://www.churchofjesuschrist.org/study/general-conference/2020/10/27jackson
3660,2020,October,Saturday,A,Matthew S. Holland,The Exquisite Gift of the Son,https://www.churchofjesuschrist.org/study/general-conference/2020/10/26holland
3661,2020,October,Saturday,A,W. Christopher Waddell,There Was Bread,https://www.churchofjesuschrist.org/study/general-conference/2020/10/25waddell
3662,2020,October,Saturday,A,Gerrit W. Gong,"All Nations, Kindreds, and Tongues",https://www.churchofjesuschrist.org/study/general-conference/2020/10/24gong
3663,2020,October,Saturday,A,Steven J. Lund,Finding Joy in Christ,https://www.churchofjesuschrist.org/study/general-conference/2020/10/23lund
3664,2020,October,Saturday,A,D. Todd Christofferson,Sustainable Societies,https://www.churchofjesuschrist.org/study/general-conference/2020/10/22christofferson
3665,2020,October,Saturday,M,Dallin H. Oaks,Love Your Enemies,https://www.churchofjesuschrist.org/study/general-conference/2020/10/17oaks
3666,2020,October,Saturday,M,Ronald A. Rasband,Recommended to the Lord,https://www.churchofjesuschrist.org/study/general-conference/2020/10/16rasband
3667,2020,October,Saturday,M,Quentin L. Cook,Hearts Knit in Righteousness and Unity,https://www.churchofjesuschrist.org/study/general-conference/2020/10/15cook
3668,2020,October,Saturday,M,Michelle D. Craig,Eyes to See,https://www.churchofjesuschrist.org/study/general-conference/2020/10/14craig
3669,2020,October,Saturday,M,Scott D. Whiting,Becoming like Him,https://www.churchofjesuschrist.org/study/general-conference/2020/10/13whiting
3670,2020,October,Saturday,M,David A. Bednar,We Will Prove Them Herewith,https://www.churchofjesuschrist.org/study/general-conference/2020/10/12bednar
3671,2020,October,Saturday,M,Russell M. Nelson,Moving Forward,https://www.churchofjesuschrist.org/study/general-conference/2020/10/11nelson
3672,2021,April,Sunday,A,Russell M. Nelson,COVID-19 and Temples,https://www.churchofjesuschrist.org/study/general-conference/2021/04/57nelson
3673,2021,April,Sunday,A,David A. Bednar,“The Principles of My Gospel”,https://www.churchofjesuschrist.org/study/general-conference/2021/04/56bednar
3674,2021,April,Sunday,A,Alan R. Walker,The Gospel Light of Truth and Love,https://www.churchofjesuschrist.org/study/general-conference/2021/04/55walker
3675,2021,April,Sunday,A,D. Todd Christofferson,Why the Covenant Path,https://www.churchofjesuschrist.org/study/general-conference/2021/04/54christofferson
